IPEDS_ID,School,Longitude,Latitude,Programslist
144883, East-West University,-87.624793,41.871309,"Biology/Biological Sciences (General), Business Administration and Management (General), Computer and Information Sciences (General), Electrical/Electronic/Communications Engineering Technology/Technician, English Language and Literature (General), Behavioral Sciences"
144892, Eastern Illinois University,-88.175658,39.479843,"Biology/Biological Sciences (General), Neuroscience, Accounting, Business Administration and Management (General), Construction Management (General), Fashion Merchandising, Finance (General), Hospitality Administration/Management (General), Human Resources Development, Management Science, Marketing/Marketing Management (General), Communication (General), Digital Communication and Media/Multimedia, Health Communication, Journalism, Public Relations/Image Management, Radio/Television/Digital Communication (Other), Computer and Information Sciences/ Other, Computer Science, Computer/Information Technology Services Administration and Management (Other), College Student Counseling and Personnel Services, Counselor Education/School Counseling and Guidance Services, Curriculum and Instruction, Educational Leadership and Administration (General), Elementary Education and Teaching, Health Teacher Education, Junior High/Intermediate/Middle School Education and Teaching, Kindergarten/Preschool Education and Teaching, Science Teacher Education/General Science Teacher Education, Special Education and Teaching (General), Technical Teacher Education, Engineering (Other), Engineering Technologies/Technicians (General), Industrial Technology/Technician, English Language and Literature (General), Family and Consumer Sciences/Human Sciences (General), Foreign Languages and Literatures (General), Athletic Training/Trainer, Clinical Laboratory Science/Medical Technology/Technologist, Communication Sciences and Disorders (General), Community Health and Preventive Medicine, Dietetics/Dietitian, Health/Health Care Administration/Management, Registered Nursing/Registered Nurse, History (General), Criminal Justice/Police Science, Cyber/Computer Forensics and Counterterrorism, Liberal Arts and Sciences/Liberal Studies, Mathematics (General), Gerontology, Multi/Interdisciplinary Studies (Other), Systems Science and Theory, Exercise Science and Kinesiology, Parks/Recreation/Leisure Facilities Management (General), Sport and Fitness Administration/Management, Philosophy, Chemistry (General), Geology/Earth Science (General), Physics (General), Clinical Psychology, Psychology (General), School Psychology, Economics (General), Geographic Information Science and Cartography, Geography, Political Science and Government (General), Sociology (General), Art/Art Studies (General), Drama and Dramatics/Theatre Arts (General), Music (General)"
144962, Elmhurst University,-87.945369,41.897164,"Biology/Biological Sciences (General), Accounting, Business Administration and Management (General), Business Administration/Management and Operations (Other), Finance (General), International Business/Trade/Commerce, Logistics/Materials/Supply Chain Management, Management Science, Management Sciences and Quantitative Methods (Other), Marketing/Marketing Management (General), Project Management, Communication and Media Studies (Other), Journalism, Animation/Interactive Technology/Video Graphics/Special Effects, Computer and Information Systems Security/Auditing/Information Assurance, Computer Science, Computer Systems Networking and Telecommunications, Information Science/Studies, Information Technology, Art Teacher Education, Early Childhood Education and Teaching, Education (General), English/Language Arts Teacher Education, Foreign Language Teacher Education, History Teacher Education, Mathematics Teacher Education, Music Teacher Education, Physical Education Teaching and Coaching, Social Science Teacher Education, Special Education and Teaching (General), Teacher Education/Multiple Levels, English Language and Literature (General), Rhetoric and Composition, Foreign Languages/Literatures/Linguistics (Other), French Language and Literature, Spanish Language and Literature, Communication Sciences and Disorders (General), Occupational Therapy/Therapist, Registered Nursing/Registered Nurse, History (General), Criminal Justice/Law Enforcement Administration, Liberal Arts and Sciences/Liberal Studies, Mathematics (General), Signal/Geospatial Intelligence, Intercultural/Multicultural and Diversity Studies, Environmental Studies, Exercise Science and Kinesiology, Sport and Fitness Administration/Management, Philosophy, Chemistry (General), Physics (General), Industrial and Organizational Psychology, Psychology (General), Economics (General), Geography, Political Science and Government (General), Sociology (General), Urban Studies/Affairs, Art/Art Studies (General), Design and Visual Communications (General), Digital Arts, Drama and Dramatics/Theatre Arts (General), Graphic Design, Jazz/Jazz Studies, Music Management, Music Performance (General), Music Theory and Composition, Music (General)"
144971, Eureka College,-89.269624,40.71482,"Biology/Biological Sciences (General), Accounting, Business Administration and Management (General), Communication (General), Elementary Education and Teaching, Junior High/Intermediate/Middle School Education and Teaching, Special Education and Teaching (General), English Language and Literature (General), Criminal Justice and Corrections (General), Liberal Arts and Sciences/Liberal Studies, Mathematics (General), History and Political Science, Environmental Science, Exercise Science and Kinesiology, Sport and Fitness Administration/Management, Philosophy and Religious Studies (General), Developmental and Child Psychology, Psychology (General), Sociology (General), Art/Art Studies (General), Design and Visual Communications (General)"
145336, Governors State University,-87.716441,41.449103,"Biology/Biological Sciences (General), Environmental Biology, Accounting, Business Administration and Management (General), Human Resources Management/Personnel Administration (General), Management Information Systems (General), Management Science, Operations Management and Supervision, Organizational Leadership, Mass Communication/Media Studies, Speech Communication and Rhetoric, Computer Science, Information Technology, Counselor Education/School Counseling and Guidance Services, Early Childhood Education and Teaching, Educational Leadership and Administration (General), Elementary Education and Teaching, English Language and Literature (General), Communication Sciences and Disorders (General), Community Health and Preventive Medicine, Hospital and Health Care Facilities Administration/Management, Medical Informatics, Nursing Practice, Nursing Science, Occupational Therapy/Therapist, Physical Therapy/Therapist, Registered Nursing/Registered Nurse, SpeechLanguage Pathology/Pathologist, Substance Abuse/Addiction Counseling, History (General), Criminal Justice/Safety Studies, Liberal Arts and Sciences/Liberal Studies, Mathematics (General), Analytical Chemistry, Chemistry (General), Counseling Psychology, Psychology (General), School Psychology, Public Administration, Social Work, Economics (General), Political Science and Government (General), Sociology and Anthropology, Art/Art Studies (General), Cinematography and Film/Video Production, Drama and Dramatics/Theatre Arts (General), Fine/Studio Arts (General)"
145372, Greenville University,-89.40824,38.894162,"Agribusiness/Agricultural Business Operations, Biology/Biological Sciences (General), Environmental Biology, Accounting, Business Administration and Management (General), Management Information Systems (General), Marketing/Marketing Management (General), Organizational Behavior Studies, Mass Communication/Media Studies, Curriculum and Instruction, Early Childhood Education and Teaching, Education (General), Elementary Education and Teaching, Junior High/Intermediate/Middle School Education and Teaching, Physical Education Teaching and Coaching, Secondary Education and Teaching, Special Education and Teaching (General), Teaching English as a Second or Foreign Language/ESL Language Instructor, Engineering (General), English Language and Literature (General), History (General), Criminal Justice/Law Enforcement Administration, Liberal Arts and Sciences/Liberal Studies, Mathematics (General), Exercise Science and Kinesiology, Sport and Fitness Administration/Management, Religion/Religious Studies, Physics (General), Psychology (General), Social Work, Art/Art Studies (General), Digital Arts, Music Technology"
145497, Hebrew Theological College,-87.760874,42.010103,"Business Administration and Management (General), Jewish/Judaic Studies, Talmudic Studies"
145600, University of Illinois Chicago,-87.650503,41.871837,"Architectural History and Criticism (General), Architecture, AfricanAmerican/Black Studies, Disability Studies, Ethnic/Cultural Minority/Gender/Group Studies (Other), German Studies, Latin American Studies, Biochemistry, Bioinformatics, Biological and Biomedical Sciences (Other), Biology/Biological Sciences (General), Biotechnology, Cell Biology and Anatomy, Microbiology and Immunology, Molecular Pharmacology, Neuroscience, Pathology/Experimental Pathology, Pharmacology, Physiology (General), Accounting, Business Administration and Management (General), Entrepreneurship/Entrepreneurial Studies, Finance (General), Human Resources Management/Personnel Administration (General), Management Science, Management Sciences and Quantitative Methods (Other), Marketing/Marketing Management (General), Communication (General), Computer and Information Sciences/ Other, Computer Science, Computer Systems Analysis/Analyst, Information Science/Studies, Art Teacher Education, Curriculum and Instruction, Early Childhood Education and Teaching, Education (Other), Educational Assessment/Evaluation/Research (Other), Educational/Instructional/Curriculum Supervision, Elementary Education and Teaching, English/Language Arts Teacher Education, French Language Teacher Education, Health Occupations Teacher Education, Higher Education/Higher Education Administration, History Teacher Education, Learning Sciences, Mathematics Teacher Education, Reading Teacher Education, Science Teacher Education/General Science Teacher Education, Spanish Language Teacher Education, Special Education and Teaching (General), Urban Education and Leadership, Bioengineering and Biomedical Engineering, Chemical Engineering, Civil Engineering (General), Computer Engineering (General), Construction Engineering, Electrical and Electronics Engineering, Engineering Physics/Applied Physics, Engineering (General), Engineering (Other), Industrial Engineering, Materials Engineering, Mechanical Engineering, Engineering/Industrial Management, English Language and Literature (General), Child Development, Human Development/Family Studies/Related Services (Other), French Language and Literature, Slavic Languages/Literatures/Linguistics (General), Spanish Language and Literature, Advanced/Graduate Dentistry and Oral Sciences (Other), Dentistry, Dietetics/Dietitian, Health Information/Medical Records Administration/Administrator, Health Professions and Related Clinical Sciences (Other), Health Services Administration, Health Services/Allied Health/Health Sciences (General), Health/Medical Preparatory Programs (Other), Medical Illustration/Medical Illustrator, Medical Informatics, Medical Science/Scientist, Medicinal and Pharmaceutical Chemistry, Medicine, Natural Products Chemistry and Pharmacognosy, Nursing Practice, Nursing Science, Occupational Therapy/Therapist, Pharmacoeconomics/Pharmaceutical Economics, Pharmacy, Physical Therapy/Therapist, Public Health (General), Registered Nursing/Registered Nurse, Rehabilitation Science, History (General), Criminal Justice/Safety Studies, Forensic Science and Technology, Advanced Legal Research/Studies (General), Intellectual Property Law, International Business/Trade/Tax Law, Law, Legal Research and Advanced Professional Studies (Other), Tax Law/Taxation, Financial Mathematics, Mathematics (General), Statistics (General), Classical/Ancient Mediterranean/Near Eastern Studies and Archaeology, Mathematics and Computer Science, Museology/Museum Studies, Sustainability Studies, Exercise Science and Kinesiology, Philosophy, Chemistry (General), Geology/Earth Science (General), Physics (General), Applied Psychology, Educational Psychology, Psychology (General), Public Administration, Public Policy Analysis (General), Social Work, Anthropology (General), Econometrics and Quantitative Economics, Economics (General), Political Science and Government (General), Sociology (General), Acting, Art History/Criticism and Conservation, Cinematography and Film/Video Production, Design and Applied Arts (Other), Design and Visual Communications (General), Drama and Dramatics/Theatre Arts (General), Fine/Studio Arts (General), Graphic Design, Industrial and Product Design, Jazz/Jazz Studies, Music Management, Music Performance (General), Music (General), Photography, Technical Theatre/Theatre Design and Technology, Visual and Performing Arts (General)"
145619, Benedictine University,-88.097307,41.777569,"Biochemistry and Molecular Biology, Biology/Biological Sciences (General), Exercise Physiology and Kinesiology, Physiology (General), Accounting, Business Administration and Management (General), Business Administration/Management and Operations (Other), Business/Management/Marketing/Related Support Services (Other), Business/Managerial Economics, Entrepreneurship/Entrepreneurial Studies, Finance (General), International Business/Trade/Commerce, Management Information Systems (General), Management Sciences and Quantitative Methods (Other), Marketing/Marketing Management (General), Organizational Behavior Studies, Speech Communication and Rhetoric, Computer Science, Information Science/Studies, Elementary Education and Teaching, Higher Education/Higher Education Administration, Music Teacher Education, Physical Education Teaching and Coaching, Special Education and Teaching (General), Engineering Science, English Language and Literature (General), Foods/Nutrition/Wellness Studies (General), Foodservice Systems Administration/Management, Linguistics, Spanish Language and Literature, Health and Wellness (General), Health Professions and Related Clinical Sciences (Other), Health/Medical Preparatory Programs (Other), Nuclear Medical Technology/Technologist, Nursing Science, Public Health (General), Registered Nursing/Registered Nurse, Criminal Justice/Safety Studies, Mathematics (General), Exercise Science and Kinesiology, Chemistry (General), Physics (General), Clinical Psychology, Psychology (General), Political Science and Government (General), Social Sciences (Other), Sociology (General), Fine Arts and Art Studies (Other), Graphic Design, Music (General)"
145637, University of Illinois Urbana-Champaign,-88.229114,40.104718,"Agricultural and Extension Education Services, Agricultural Communication/Journalism, Agricultural Economics, Agroecology and Sustainable Agriculture, Agronomy and Crop Science, Animal Health, Animal Sciences (General), Food Science, Veterinary Medicine, Veterinary Pathology and Pathobiology, Veterinary Sciences/Veterinary Clinical Sciences (General), Architectural and Building Sciences/Technology, African Studies, AfricanAmerican/Black Studies, AsianAmerican Studies, East Asian Studies, Ethnic/Cultural Minority/Gender/Group Studies (Other), European Studies/Civilization, German Studies, HispanicAmerican/Puerto Rican/MexicanAmerican/Chicano Studies, Latin American Studies, Russian Studies, Biochemistry, Bioinformatics, Biological and Biomedical Sciences (Other), Biology/Biological Sciences (General), Biomedical Sciences (General), Biophysics, Biotechnology, Botany/Plant Biology, Cell/Cellular and Molecular Biology, Cell/Cellular Biology and Histology, Ecology and Evolutionary Biology, Entomology, Epidemiology, Microbiology (General), Neuroscience, Physiology (General), Accounting, Actuarial Science, Business Administration and Management (General), Business Administration/Management and Operations (Other), Business/Management/Marketing/Related Support Services (Other), Entrepreneurship/Entrepreneurial Studies, Finance (General), Labor and Industrial Relations, Logistics/Materials/Supply Chain Management, Management Information Systems (General), Management Sciences and Quantitative Methods (Other), Marketing/Marketing Management (General), Operations Management and Supervision, Advertising, Communication (General), Health Communication, Journalism, Mass Communication/Media Studies, Computer and Information Sciences/ Other, Computer Science, Information Science/Studies, Agricultural Teacher Education, Art Teacher Education, Biology Teacher Education, Curriculum and Instruction, Early Childhood Education and Teaching, Education (General), Educational Leadership and Administration (General), Educational Statistics and Research Methods, Elementary Education and Teaching, Junior High/Intermediate/Middle School Education and Teaching, Latin Teacher Education, Music Teacher Education, Secondary Education and Teaching, Social and Philosophical Foundations of Education, Spanish Language Teacher Education, Special Education and Teaching (General), Teaching English as a Second or Foreign Language/ESL Language Instructor, Technical Teacher Education, Aerospace/Aeronautical/Astronautical/Space Engineering (General), Agricultural Engineering, Bioengineering and Biomedical Engineering, Chemical Engineering, Civil Engineering (General), Computer Engineering (General), Electrical and Electronics Engineering, Engineering Mechanics, Engineering Physics/Applied Physics, Engineering (General), Environmental/Environmental Health Engineering, Industrial Engineering, Materials Engineering, Mechanical Engineering, Nuclear Engineering, Operations Research, Systems Engineering, Engineering/EngineeringRelated Technologies/Technicians (Other), Engineering/Industrial Management, Occupational Safety and Health Technology/Technician, Creative Writing, English Language and Literature (General), Rhetoric and Composition, Human Development and Family Studies (General), Classics and Classical Languages/Literatures/Linguistics (General), Comparative Literature, French Language and Literature, German Language and Literature, Italian Language and Literature, Language Interpretation and Translation, Linguistics, Portuguese Language and Literature, Slavic Languages/Literatures/Linguistics (General), Spanish Language and Literature, Audiology/Audiologist and SpeechLanguage Pathology/Pathologist, Community Health and Preventive Medicine, Health Services/Allied Health/Health Sciences (General), Hospital and Health Care Facilities Administration/Management, Medicine, Public Health (General), History (General), Advanced Legal Research/Studies (General), Law, Legal Professions and Studies (Other), Liberal Arts and Sciences (General) Studies and Humanities (Other), Applied Mathematics (General), Financial Mathematics, Mathematics (General), Statistics (General), Statistics (Other), Business Analytics, Cognitive Science (General), International/Globalization Studies, Mathematics and Computer Science, Nutrition Sciences, Sustainability Studies, Systems Science and Theory, Environmental Science, Exercise Science and Kinesiology, Parks/Recreation/Leisure Studies, Philosophy, Religion/Religious Studies, Astronomy, Atmospheric Sciences and Meteorology (General), Chemistry (General), Geology/Earth Science (General), Physics (General), Research and Experimental Psychology (Other), Community Organization and Advocacy, Social Work, Anthropology (General), Econometrics and Quantitative Economics, Economics (General), Geographic Information Science and Cartography, Geography, Political Science and Government (General), Sociology (General), Art History/Criticism and Conservation, Dance (General), Drama and Dramatics/Theatre Arts (General), Fine/Studio Arts (General), Graphic Design, Industrial and Product Design, Intermedia/Multimedia, Jazz/Jazz Studies, Music Performance (General), Music Theory and Composition, Music (General), Music (Other), Painting, Photography, Sculpture, Voice and Opera"
145646, Illinois Wesleyan University,-88.992014,40.489901,"Biochemistry, Biology/Biological Sciences (General), Neuroscience, Accounting, Business/Commerce (General), Entrepreneurship/Entrepreneurial Studies, Finance (General), Marketing/Marketing Management (General), Computer Science, Education (General), Elementary Education and Teaching, Music Teacher Education, English Language and Literature (General), Writing (General), Spanish Language and Literature, Registered Nursing/Registered Nurse, History (General), Mathematics (General), International/Globalization Studies, Multi/Interdisciplinary Studies (General), Environmental Studies, Sport and Fitness Administration/Management, Philosophy, Chemistry (General), Physics (General), Psychology (General), Anthropology (General), Economics (General), Political Science and Government (General), Sociology (General), Acting, Art/Art Studies (General), Drama and Dramatics/Theatre Arts (General), Keyboard Instruments, Music Performance (General), Music Theory and Composition, Music (General), Musical Theatre, Technical Theatre/Theatre Design and Technology, Voice and Opera"
145691, Illinois College,-90.246171,39.7313,"Agricultural Business and Management (General), Biochemistry, Biology/Biological Sciences (General), Exercise Physiology and Kinesiology, Accounting, Actuarial Science, Business Administration and Management (General), Finance (General), Human Resources Management/Personnel Administration (General), Management Information Systems (General), Management Sciences and Quantitative Methods (Other), Marketing/Marketing Management (General), Computer Science, Education (General), Elementary Education and Teaching, English Language and Literature (General), Rhetoric and Composition, Health Services/Allied Health/Health Sciences (General), Registered Nursing/Nursing Administration/Nursing Research and Clinical Nursing (Other), Registered Nursing/Registered Nurse, History (General), Mathematics (General), International/Globalization Studies, Multi/Interdisciplinary Studies (Other), Environmental Studies, Sport and Fitness Administration/Management, Chemistry (General), Physics (General), Psychology (General), Criminology, Economics (General), Political Science and Government (General), Sociology (General), Art/Art Studies (General), Drama and Dramatics/Theatre Arts (General), Music (General)"
145725, Illinois Institute of Technology,-87.627321,41.8313,"Food Science, Architectural and Building Sciences/Technology, Biochemistry, Bioinformatics, Biology/Biological Sciences (General), Biomedical Sciences (General), Biophysics, Business Administration and Management (General), Entrepreneurship/Entrepreneurial Studies, Finance (General), Management Science, Communication/Journalism/Related Programs (Other), Artificial Intelligence, Computer and Information Sciences (General), Computer and Information Systems Security/Auditing/Information Assurance, Computer Science, Computer Systems Networking and Telecommunications, Information Technology, Web Page/Digital/Multimedia and Information Resources Design, Counselor Education/School Counseling and Guidance Services, Mathematics Teacher Education, Science Teacher Education/General Science Teacher Education, Aerospace/Aeronautical/Astronautical/Space Engineering (General), Architectural Engineering, Bioengineering and Biomedical Engineering, Chemical Engineering, Civil Engineering (General), Civil Engineering (Other), Computer Engineering (General), Computer Engineering (Other), Computer Software Engineering, Construction Engineering, Electrical and Electronics Engineering, Engineering (Other), Environmental/Environmental Health Engineering, Manufacturing Engineering, Materials Engineering, Mechanical Engineering, Mechatronics/Robotics/Automation Engineering, Operations Research, Structural Engineering, Transportation and Highway Engineering, Engineering/Industrial Management, Manufacturing Engineering Technology/Technician, Health/Medical Physics, Mental Health Counseling/Counselor, Pharmaceutical Sciences, Advanced Legal Research/Studies (General), American/U.S. Law/Legal Studies/Jurisprudence, Banking/Corporate/Finance/Securities Law, Intellectual Property Law, Law, Programs for Foreign Lawyers, Tax Law/Taxation, Humanities/Humanistic Studies, Liberal Arts and Sciences (General) Studies and Humanities (Other), Liberal Arts and Sciences/Liberal Studies, Applied Mathematics (General), Financial Mathematics, Mathematics and Statistics, Human Computer Interaction, Mathematics and Computer Science, Sustainability Studies, Analytical Chemistry, Astrophysics, Chemistry (General), Forensic Chemistry, Materials Chemistry, Physics (General), Clinical Psychology, Psychology (General), Psychometrics and Quantitative Psychology, Research and Experimental Psychology (Other), Public Administration, Development Economics and International Development, Research Methodology and Quantitative Methods, Design and Applied Arts (Other)"
145813, Illinois State University,-88.990058,40.509403,"Agriculture (General), Biochemistry, Biology/Biological Sciences (General), Cell/Cellular and Molecular Biology, Accounting, Business Administration and Management (General), Construction Management (General), Finance (General), Insurance, International Business/Trade/Commerce, Management Information Systems (General), Management Science, Marketing/Marketing Management (General), Journalism, Mass Communication/Media Studies, Public Relations/Image Management, Speech Communication and Rhetoric, Graphic Communications (General), Computer and Information Systems Security/Auditing/Information Assurance, Computer Science, Computer Software and Media Applications (Other), Computer Systems Networking and Telecommunications, Information Technology, Biology Teacher Education, Business and Innovation/Entrepreneurship Teacher Education, Chemistry Teacher Education, College Student Counseling and Personnel Services, Curriculum and Instruction, Early Childhood Education and Teaching, Educational Leadership and Administration (General), Elementary Education and Teaching, Health Teacher Education, Junior High/Intermediate/Middle School Education and Teaching, Mathematics Teacher Education, Music Teacher Education, Physical Education Teaching and Coaching, Reading Teacher Education, Special Education and Teaching (General), Technology Teacher Education/Industrial Arts Teacher Education, Energy Systems Technology/Technician, Engineering Technologies/Technicians (General), Industrial Technology/Technician, English Language and Literature (General), Apparel and Textiles (General), Family and Consumer Sciences/Human Sciences (General), Human Development and Family Studies (General), French Language and Literature, German Language and Literature, Spanish Language and Literature, Athletic Training/Trainer, Audiology/Audiologist and SpeechLanguage Pathology/Pathologist, Clinical Laboratory Science/Medical Technology/Technologist, Dietetics/Dietitian, Environmental Health, Health Information/Medical Records Administration/Administrator, Nursing Practice, Nursing Science, Occupational Health and Industrial Hygiene, Registered Nursing/Registered Nurse, History (General), Criminal Justice/Safety Studies, Legal Assistant/Paralegal, General Studies, Liberal Arts and Sciences/Liberal Studies, Mathematics (General), Environmental Science, Exercise Science and Kinesiology, Parks/Recreation/Leisure Facilities Management (General), Sports/Kinesiology/Physical Education/Fitness (General), Philosophy, Chemistry (General), Geology/Earth Science (General), Hydrology and Water Resources Science, Physics (General), Counseling Psychology, Psychology (General), School Psychology, Social Work, Anthropology (General), Econometrics and Quantitative Economics, Economics (General), Geography, Political Science and Government (General), Sociology (General), Art/Art Studies (General), Drama and Dramatics/Theatre Arts (General), Fine/Studio Arts (General), Interior Design, Music Performance (General), Music (General)"
146339, Judson University,-88.291336,42.061754,"Architecture, Biology/Biological Sciences (General), Accounting, Business Administration and Management (General), Marketing/Marketing Management (General), Organizational Leadership, Speech Communication and Rhetoric, Early Childhood Education and Teaching, Education/Teaching of Individuals with Specific Learning Disabilities, Elementary Education and Teaching, Reading Teacher Education, Secondary Education and Teaching, General Literature, Liberal Arts and Sciences/Liberal Studies, Mathematics (General), Natural Sciences, Sport and Fitness Administration/Management, Sports/Kinesiology/Physical Education/Fitness (Other), Chemistry (General), Applied Psychology, Clinical/Counseling and Applied Psychology (Other), Psychology (General), Human Services (General), Public Administration and Social Service Professions (Other), Lay Ministry, Pastoral Counseling and Specialized Ministries (Other), Religious/Sacred Music, Graphic Design, Interior Design, Music Management, Music Performance (General), Playwriting and Screenwriting"
146427, Knox College,-90.373165,40.943064,"AfricanAmerican/Black Studies, Asian Studies/Civilization, Women's Studies, Biochemistry, Biology/Biological Sciences (General), Neuroscience, Business Administration and Management (General), Journalism, Computer Science, Education (General), Elementary Education and Teaching, Secondary Education and Teaching, Creative Writing, English Language and Literature (General), Foreign Languages and Literatures (General), History (General), Liberal Arts and Sciences/Liberal Studies, Financial Mathematics, Classical/Ancient Mediterranean/Near Eastern Studies and Archaeology, International/Globalization Studies, Environmental Science, Environmental Studies, Chemistry (General), Physics (General), Research and Experimental Psychology (Other), Public Policy Analysis (General), Econometrics and Quantitative Economics, International Relations and Affairs, Political Science and Government (General), Sociology and Anthropology, Art History/Criticism and Conservation, Drama and Dramatics/Theatre Arts (General), Fine/Studio Arts (General)"
146481, Lake Forest College,-87.827454,42.249574,"AfricanAmerican/Black Studies, American/United States Studies/Civilization, Biochemistry and Molecular Biology, Biology/Biological Sciences (General), Neuroscience, Business/Commerce (General), Finance (General), Speech Communication and Rhetoric, Computer Science, Education (General), Secondary Education and Teaching, English Language and Literature (General), French Language and Literature, Spanish Language and Literature, History (General), Liberal Arts and Sciences/Liberal Studies, Mathematics (General), Environmental Studies, Philosophy, Religion/Religious Studies, Chemistry (General), Physics (General), Research and Experimental Psychology (Other), Econometrics and Quantitative Economics, International Relations and Affairs, Political Science and Government (General), Sociology and Anthropology, Art History/Criticism and Conservation, Art/Art Studies (General), Drama and Dramatics/Theatre Arts (General), Music (General)"
146612, Lewis University,-88.079032,41.605432,"Biochemistry, Biology/Biological Sciences (General), Accounting, Business Administration and Management (General), Business/Managerial Economics, ECommerce/Electronic Commerce, Finance (General), Human Resources Management/Personnel Administration (General), Information Resources Management, International Business/Trade/Commerce, Logistics/Materials/Supply Chain Management, Management Information Systems (General), Management Science, Marketing/Marketing Management (General), Organizational Leadership, Project Management, Digital Communication and Media/Multimedia, Journalism, Organizational Communication (General), Public Relations/Image Management, Radio and Television, Computer and Information Systems Security/Auditing/Information Assurance, Computer Science, Data Modeling/Warehousing and Database Administration, Counselor Education/School Counseling and Guidance Services, Curriculum and Instruction, Education/Teaching of Individuals in Early Childhood Special Education Programs, Educational Leadership and Administration (General), Elementary Education and Teaching, Junior High/Intermediate/Middle School Education and Teaching, Reading Teacher Education, Secondary Education and Teaching, Spanish Language Teacher Education, Special Education and Teaching (General), Computer Engineering (General), English Language and Literature (General), Spanish Language and Literature, Dental Hygiene/Hygienist, Diagnostic Medical Sonography/Sonographer and Ultrasound Technician, Health/Health Care Administration/Management, Mental Health Counseling/Counselor, Nursing Administration, Nursing Practice, Occupational Therapy/Therapist, Registered Nursing/Registered Nurse, SpeechLanguage Pathology/Pathologist, History (General), Corrections and Criminal Justice (Other), Criminal Justice/Safety Studies, Forensic Science and Technology, Legal Assistant/Paralegal, General Studies, Liberal Arts and Sciences/Liberal Studies, Mathematics (General), Peace Studies and Conflict Resolution, Environmental Science, Exercise Science and Kinesiology, Sport and Fitness Administration/Management, Philosophy (Other), Religion/Religious Studies, Chemical Physics, Chemistry (General), Physics (General), Psychology (General), Public Administration, Social Work, Political Science and Government (General), Sociology (General), Aeronautics/Aviation/Aerospace Science and Technology (General), Air Traffic Controller, Aviation/Airway Management and Operations, Transportation and Materials Moving (Other), Art/Art Studies (General), Commercial and Advertising Art, Digital Arts, Drama and Dramatics/Theatre Arts (General), Music Management, Music (General)"
146667, Lincoln Christian University,-89.346721,40.148924,"Business Administration and Management (General), Organizational Leadership, Communication (General), Philosophy, Philosophy and Religious Studies (General), Counseling Psychology, Psychology (General), Bible/Biblical Studies, Divinity/Ministry, Missions/Missionary Studies, Religious Education, Religious/Sacred Music, Theological and Ministerial Studies (Other), Theology/Theological Studies, Youth Ministry"
